Timestamp,Q1_Employment_Status,Q2_Highest_Education,Q3_Age_Group,Q4_City_Residence,Q5_Monthly_Household_Income_XAF,Q6_Household_Size_Supported,Q7_Bulk_Food_Frequency,Q8_Percentage_Income_To_Food,Q9_Reduced_Food_Quality_Quantity,Q10_Monthly_Food_Spend_XAF_Numeric,Q11_Estimated_5Yr_Food_Bill_Increase,Q12_Most_Dramatic_Increased_Food_Item,Q13_Monthly_Transport_Spend,Q14_Fuel_Prices_Impact_Scale_1_5,Q15_Primary_Transportation_Mode,Q16_Paid_Transport_Trips_Per_Week,Q17_Estimated_5Yr_Transport_Fare_Increase_Percent,Q18_Times_Moved_Due_To_Rent,Q19_Power_Cuts_Extra_Spend,Q20_Percentage_Income_To_Rent,Q21_Monthly_Rent_XAF_Numeric,Q22_Monthly_Utilities_Combined_XAF_Numeric,Q23_Rent_Increased_Last_2_Years,Q24_Skipped_Medical_Treatment_Cost,Q25_Schooling_Cost_Increased_Scale_1_5,Q26_Has_Health_Insurance,Q27_Average_Monthly_Healthcare_Spend_XAF_Numeric,Q28_School_Fees_Per_Child_XAF_Numeric,Q29_Highest_Burden_Expenditure_Category,Q30_Expect_Cost_Of_Living_Increase_5Yrs,Q31_Taken_Measures_To_Cope,Q32_Primary_Contributor_To_Cost_Of_Living,Q33_Year_Noticeable_Impact
2026/06/05 02:23:18 AM,Self-employed,Vocational,36-45,Kribi,"Above 500,000",2,Never,more than 60%,"Yes, only quantity",244251,"Less than 5,000",Rice,"Below 10,000",4,Private car/bike/bicycle,1,26%-50%,More than twice,"Yes, occasionally",20-35%,0,16791,I own my home,"Yes, more than once",3,Yes,5458,0,Healthcare,Definitely yes,Taking a second job; Reduced spending; Relocated to a cheaper area,Inflation (rising prices),2026
2026/06/05 02:36:31 AM,Self-employed,Other,26-35,Yaounde,"200,001-500,000",4,Never,more than 60%,"Yes, only quantity",153472,"5,000-15,000",Fish / Meat,"20,001-30,000",4,Bike,12,More than 50%,Never,Rarely,36-50%,80688,22256,No,"Yes, once",5,No,23172,300000,Utilities,Probably yes,Taking a second job; Borrowed money,Government policies,2023
2026/06/05 02:41:37 AM,Unemployed,Vocational,26-35,Bafoussam,"50,000-100,000",8,Always,41-60%,"Yes, both quantity and quality",35031,"Less than 5,000",Plantains / Cassava,"Below 10,000",4,Private car/bike/bicycle,3,More than 50%,Never,"Yes, frequently",Less than 20%,19968,3614,I own my home,"Yes, more than once",5,Yes,12411,300000,Rent,Probably no,Relocated to a cheaper area,Currency depreciation,2018
2026/06/05 02:46:53 AM,Employed,Undergraduate,46-55,Douala,"Below 50,000",1,Always,Less than 20%,"Yes, only quantity",21341,"5,000-15,000",Rice,"Below 10,000",3,Public bus,9,More than 50%,Twice,"Yes, occasionally",Less than 20%,15470,20955,I own my home,No,5,Yes,14051,150000,Healthcare,Probably no,Taking a second job,Currency depreciation,2020
2026/06/05 03:00:06 AM,Student,Postgraduate,46-55,Yaounde,"Above 500,000",1,Never,20-40%,"Yes, only quality",276913,"5,000-15,000",Fish / Meat,"20,001-30,000",4,Public bus,3,26%-50%,Never,"Yes, occasionally",20-35%,135770,9397,I own my home,No,3,No,31480,35000,Utilities,Definitely no,Started a small business; Relocated to a cheaper area,Fuel prices,2019
2026/06/05 03:14:41 AM,Student,Vocational,26-35,Garoua,"100,001-200,000",7,Rarely,41-60%,"Yes, only quality",72422,"15001-30,000",Cooking oil,"Above 30,000",4,Public bus,6,More than 50%,Once,"Yes, occasionally",36-50%,33567,22252,No,No,5,Yes,6166,150000,Education,Definitely no,Relocated to a cheaper area; Taking a second job,Currency depreciation,Before 2018
2026/06/05 03:29:48 AM,Unemployed,Vocational,18-25,Buea,"100,001-200,000",6,Sometimes,more than 60%,"Yes, both quantity and quality",53999,"More than 30,000",Cooking oil,"10,000-20,000",3,Bike,2,Less than 10%,Twice,Never,More than 50%,41483,8816,No,"Yes, once",5,No,27456,0,Food,Definitely yes,Reduced spending; Borrowed money; Started a small business,Inflation (rising prices),2023
2026/06/05 03:44:33 AM,Employed,Undergraduate,18-25,Maroua,"100,001-200,000",6,Never,41-60%,"Yes, only quantity",50382,"Less than 5,000",Fish / Meat,"Above 30,000",3,Bike,7,More than 50%,Twice,Never,36-50%,44752,6959,No,"Yes, once",5,No,18324,150000,Transportation,Probably yes,Reduced spending; Relocated to a cheaper area,Currency depreciation,2025
2026/06/05 03:51:37 AM,Employed,Undergraduate,56 - above,Kribi,"Above 500,000",7,Rarely,Less than 20%,"Yes, only quality",246520,"More than 30,000",Fish / Meat,"Below 10,000",4,Bike,0,Less than 10%,Twice,Rarely,More than 50%,209370,17198,I own my home,"Yes, once",3,No,12465,0,Food,Uncertain,Started a small business; Borrowed money,Government policies,2018
2026/06/05 04:04:42 AM,Employed,Postgraduate,18-25,Bafoussam,"50,000-100,000",7,Sometimes,41-60%,No,22855,"More than 30,000",Bread,"10,000-20,000",4,Bike,8,Less than 10%,Never,"Yes, occasionally",20-35%,18778,13113,Yes,"Yes, more than once",5,Yes,12174,35000,Food,Probably no,Borrowed money,Other,2019
2026/06/05 04:12:50 AM,Employed,Postgraduate,26-35,Yaounde,"200,001-500,000",2,Sometimes,41-60%,"Yes, only quantity",165620,"More than 30,000",Cooking oil,"10,000-20,000",4,Bike,6,10-25%,Never,"Yes, frequently",More than 50%,89815,20305,Yes,"Yes, more than once",4,Yes,25240,300000,Healthcare,Probably no,Reduced spending,Fuel prices,Before 2018
2026/06/05 04:23:11 AM,Self-employed,Other,46-55,Yaounde,"100,001-200,000",7,Always,20-40%,"Yes, only quality",48470,"Less than 5,000",Rice,"Below 10,000",3,Private car/bike/bicycle,9,10-25%,Twice,Rarely,More than 50%,0,6624,No,No,3,Yes,17918,75000,Education,Probably yes,Taking a second job,Fuel prices,2021
2026/06/05 04:28:20 AM,Employed,Postgraduate,46-55,Yaounde,"Above 500,000",5,Rarely,more than 60%,"Yes, only quantity",212482,"Less than 5,000",Rice,"Above 30,000",5,Walking,4,26%-50%,Twice,"Yes, occasionally",More than 50%,201167,6082,Yes,No,5,No,22664,300000,Utilities,Probably yes,Borrowed money,Currency depreciation,2024
2026/06/05 04:43:18 AM,Self-employed,Vocational,18-25,Buea,"50,000-100,000",8,Sometimes,more than 60%,No,38102,"15001-30,000",Cooking oil,"Below 10,000",5,Public bus,14,26%-50%,Twice,"Yes, frequently",36-50%,26638,15108,I own my home,No,4,Yes,7503,150000,Food,Definitely no,Reduced spending,Inflation (rising prices),Before 2018
2026/06/05 04:48:23 AM,Self-employed,Postgraduate,26-35,Maroua,"Above 500,000",6,Never,more than 60%,No,249462,"15001-30,000",Plantains / Cassava,"Above 30,000",4,Public bus,8,10-25%,Twice,"Yes, occasionally",20-35%,160898,14623,I own my home,"Yes, more than once",5,Yes,8520,35000,Education,Probably no,Borrowed money; Relocated to a cheaper area; Started a small business,Government policies,2026
2026/06/05 04:54:41 AM,Unemployed,Postgraduate,36-45,Buea,"200,001-500,000",1,Rarely,more than 60%,"Yes, only quality",129503,"More than 30,000",Plantains / Cassava,"10,000-20,000",4,Public bus,0,More than 50%,Twice,Never,20-35%,0,23154,Yes,"Yes, more than once",5,No,16454,150000,Education,No,Borrowed money,Fuel prices,2025
2026/06/05 05:07:24 AM,Employed,Other,18-25,Yaounde,"100,001-200,000",8,Never,41-60%,"Yes, only quantity",75995,"5,000-15,000",Cooking oil,"Below 10,000",4,Walking,1,Less than 10%,Never,"Yes, occasionally",36-50%,0,12093,No,"Yes, more than once",5,Yes,15628,150000,Transportation,Definitely no,Relocated to a cheaper area; Taking a second job; Reduced spending,Government policies,2022
2026/06/05 05:08:45 AM,Student,Vocational,46-55,Bamenda,"50,000-100,000",4,Sometimes,41-60%,No,29460,"15001-30,000",Onions & Tomatoes,"Above 30,000",4,Private car/bike/bicycle,7,26%-50%,Once,"Yes, frequently",36-50%,18020,13771,I own my home,No,3,Yes,6364,35000,Rent,Definitely yes,Relocated to a cheaper area; Reduced spending; Borrowed money,Government policies,Before 2018
2026/06/05 05:14:31 AM,Unemployed,Undergraduate,36-45,Douala,"50,000-100,000",5,Rarely,20-40%,No,41175,"More than 30,000",Onions & Tomatoes,"10,000-20,000",4,Walking,0,10-25%,Never,"Yes, occasionally",20-35%,25508,10766,I own my home,"Yes, more than once",5,No,9389,75000,Rent,Definitely no,Relocated to a cheaper area,Government policies,2021
2026/06/05 05:27:01 AM,Unemployed,Undergraduate,26-35,Bafoussam,"200,001-500,000",2,Rarely,20-40%,"Yes, only quality",148242,"Less than 5,000",Rice,"Above 30,000",4,Public bus,8,26%-50%,More than twice,"Yes, frequently",36-50%,80274,16412,Yes,No,4,No,12161,35000,Transportation,Probably no,Reduced spending; Borrowed money,Other,2024
2026/06/05 05:37:01 AM,Unemployed,Undergraduate,56 - above,Yaounde,"100,001-200,000",1,Never,more than 60%,"Yes, only quantity",56736,"5,000-15,000",Onions & Tomatoes,"20,001-30,000",3,Private car/bike/bicycle,0,Less than 10%,More than twice,"Yes, frequently",20-35%,0,14385,I own my home,"Yes, more than once",4,No,4634,35000,Healthcare,Probably no,Reduced spending; Started a small business,Government policies,2022
2026/06/05 05:45:26 AM,Student,Vocational,36-45,Douala,"Above 500,000",2,Sometimes,41-60%,"Yes, only quantity",330340,"5,000-15,000",Bread,"20,001-30,000",5,Private car/bike/bicycle,7,10-25%,More than twice,"Yes, occasionally",36-50%,196048,18163,I own my home,No,4,Yes,8735,300000,Rent,Probably no,Relocated to a cheaper area; Reduced spending,Inflation (rising prices),Before 2018
2026/06/05 05:50:59 AM,Self-employed,Vocational,36-45,Maroua,"Above 500,000",3,Sometimes,more than 60%,No,258515,"Less than 5,000",Plantains / Cassava,"20,001-30,000",3,Bike,11,Less than 10%,Never,Never,20-35%,218057,7827,I own my home,No,3,No,7785,35000,Rent,Definitely no,Relocated to a cheaper area; Borrowed money; Reduced spending,Currency depreciation,2023
2026/06/05 05:53:49 AM,Student,Undergraduate,46-55,Bafoussam,"100,001-200,000",7,Always,more than 60%,No,72511,"Less than 5,000",Rice,"Above 30,000",5,Walking,0,Less than 10%,Twice,Never,20-35%,59475,18552,I own my home,No,5,Yes,25829,35000,Food,Definitely no,Borrowed money; Taking a second job,Fuel prices,Before 2018
2026/06/05 06:08:59 AM,Self-employed,Vocational,36-45,Yaounde,"50,000-100,000",2,Always,more than 60%,"Yes, only quantity",26905,"15001-30,000",Bread,"20,001-30,000",5,Private car/bike/bicycle,14,10-25%,Once,"Yes, occasionally",Less than 20%,0,12298,No,"Yes, more than once",4,No,4622,75000,Education,No,Borrowed money,Other,2026
2026/06/05 06:14:06 AM,Student,Undergraduate,36-45,Bamenda,"50,000-100,000",1,Rarely,41-60%,"Yes, only quantity",31198,"5,000-15,000",Onions & Tomatoes,"Above 30,000",5,Bike,12,26%-50%,Never,Never,36-50%,15219,19855,I own my home,"Yes, once",4,No,21739,300000,Healthcare,Probably no,Borrowed money; Started a small business; Relocated to a cheaper area,Government policies,2021
2026/06/05 06:18:07 AM,Student,Postgraduate,26-35,Douala,"200,001-500,000",5,Sometimes,20-40%,"Yes, only quantity",115460,"Less than 5,000",Bread,"Above 30,000",4,Walking,1,More than 50%,Once,"Yes, occasionally",More than 50%,95434,7333,I own my home,"Yes, more than once",5,Yes,28471,35000,Food,Probably no,Relocated to a cheaper area; Taking a second job; Borrowed money,Fuel prices,2021
2026/06/05 06:23:41 AM,Unemployed,Undergraduate,56 - above,Garoua,"200,001-500,000",2,Always,41-60%,"Yes, only quantity",125277,"Less than 5,000",Rice,"Below 10,000",5,Private car/bike/bicycle,9,More than 50%,Once,Rarely,36-50%,123797,11413,No,No,4,Yes,23002,75000,Transportation,Definitely yes,Reduced spending; Taking a second job; Relocated to a cheaper area,Inflation (rising prices),2018
2026/06/05 06:30:37 AM,Student,Other,18-25,Maroua,"Above 500,000",7,Sometimes,Less than 20%,"Yes, only quality",275256,"Less than 5,000",Onions & Tomatoes,"10,000-20,000",4,Public bus,6,10-25%,Once,Never,More than 50%,178361,13881,I own my home,"Yes, more than once",5,No,7803,35000,Healthcare,Probably no,Started a small business; Relocated to a cheaper area,Currency depreciation,2026
2026/06/05 06:35:45 AM,Unemployed,Undergraduate,56 - above,Yaounde,"100,001-200,000",7,Always,more than 60%,"Yes, both quantity and quality",64774,"Less than 5,000",Onions & Tomatoes,"Above 30,000",4,Walking,13,26%-50%,Once,"Yes, frequently",Less than 20%,30228,10599,I own my home,No,5,No,34311,75000,Rent,Probably no,Borrowed money; Reduced spending,Fuel prices,Before 2018
2026/06/05 06:40:38 AM,Unemployed,Vocational,18-25,Bafoussam,"100,001-200,000",7,Sometimes,Less than 20%,"Yes, only quantity",51579,"15001-30,000",Onions & Tomatoes,"10,000-20,000",4,Bike,9,More than 50%,Once,Never,36-50%,57956,6631,No,"Yes, once",4,No,9770,75000,Utilities,Probably yes,Started a small business; Reduced spending,Government policies,2020
2026/06/05 06:53:27 AM,Unemployed,Other,26-35,Buea,"200,001-500,000",6,Rarely,more than 60%,"Yes, only quality",163510,"5,000-15,000",Plantains / Cassava,"10,000-20,000",5,Private car/bike/bicycle,8,More than 50%,Twice,"Yes, frequently",36-50%,97232,10824,Yes,"Yes, more than once",4,No,17032,0,Education,Probably yes,Started a small business; Reduced spending,Government policies,2026
2026/06/05 07:01:56 AM,Unemployed,Vocational,26-35,Yaounde,"Below 50,000",5,Never,20-40%,"Yes, both quantity and quality",17431,"15001-30,000",Bread,"20,001-30,000",3,Public bus,5,Less than 10%,Once,"Yes, frequently",36-50%,15638,11605,I own my home,No,3,No,11587,35000,Utilities,Probably no,Borrowed money; Relocated to a cheaper area; Reduced spending,Government policies,2020
2026/06/05 07:16:53 AM,Unemployed,Other,46-55,Buea,"Below 50,000",6,Rarely,Less than 20%,"Yes, only quality",21112,"Less than 5,000",Bread,"20,001-30,000",5,Walking,6,More than 50%,Never,"Yes, occasionally",More than 50%,0,9294,Yes,"Yes, once",3,Yes,5160,35000,Utilities,Uncertain,Borrowed money; Taking a second job,Fuel prices,2020
2026/06/05 07:26:22 AM,Unemployed,Other,46-55,Maroua,"Below 50,000",2,Never,Less than 20%,"Yes, both quantity and quality",15787,"5,000-15,000",Bread,"Above 30,000",3,Walking,6,More than 50%,Twice,Rarely,36-50%,10756,3477,I own my home,No,3,No,31174,0,Rent,Probably yes,Relocated to a cheaper area; Started a small business,Other,2025
2026/06/05 07:34:07 AM,Self-employed,Undergraduate,26-35,Bafoussam,"200,001-500,000",6,Sometimes,41-60%,"Yes, only quality",148636,"15001-30,000",Rice,"10,000-20,000",5,Public bus,3,Less than 10%,Twice,"Yes, occasionally",Less than 20%,111231,12713,Yes,"Yes, once",3,Yes,15693,0,Healthcare,Uncertain,Started a small business; Relocated to a cheaper area,Fuel prices,2019
2026/06/05 07:41:15 AM,Unemployed,Vocational,46-55,Bafoussam,"Above 500,000",1,Always,20-40%,No,356045,"More than 30,000",Rice,"Above 30,000",5,Private car/bike/bicycle,10,10-25%,Never,Never,36-50%,172624,15120,I own my home,"Yes, more than once",3,Yes,16882,0,Utilities,Definitely no,Started a small business; Reduced spending,Fuel prices,2018
2026/06/05 07:47:47 AM,Student,Vocational,18-25,Douala,"Above 500,000",6,Rarely,41-60%,"Yes, only quantity",325415,"Less than 5,000",Onions & Tomatoes,"Below 10,000",4,Public bus,6,26%-50%,Never,Never,36-50%,147108,14333,I own my home,"Yes, more than once",4,Yes,9939,35000,Education,Probably no,Reduced spending; Taking a second job; Borrowed money,Government policies,2022
2026/06/05 07:53:48 AM,Employed,Vocational,18-25,Bamenda,"100,001-200,000",8,Rarely,20-40%,"Yes, only quantity",79121,"5,000-15,000",Plantains / Cassava,"Below 10,000",3,Walking,13,10-25%,Once,Rarely,36-50%,58971,22173,No,"Yes, more than once",5,No,14853,0,Utilities,Definitely yes,Relocated to a cheaper area,Fuel prices,2023
2026/06/05 08:05:16 AM,Employed,Vocational,36-45,Maroua,"100,001-200,000",4,Never,more than 60%,No,48477,"5,000-15,000",Onions & Tomatoes,"10,000-20,000",4,Walking,1,More than 50%,Never,Never,More than 50%,30207,10154,No,"Yes, more than once",3,Yes,30252,0,Rent,Definitely no,Reduced spending; Taking a second job; Borrowed money,Inflation (rising prices),2019
2026/06/05 08:09:32 AM,Employed,Postgraduate,56 - above,Yaounde,"100,001-200,000",8,Never,20-40%,"Yes, only quality",68883,"Less than 5,000",Rice,"Below 10,000",5,Public bus,12,10-25%,More than twice,Never,36-50%,46737,24201,Yes,No,4,Yes,4532,35000,Healthcare,Definitely yes,Reduced spending; Taking a second job; Borrowed money,Inflation (rising prices),2020
2026/06/05 08:21:01 AM,Student,Other,36-45,Yaounde,"200,001-500,000",8,Rarely,41-60%,"Yes, only quality",180301,"More than 30,000",Plantains / Cassava,"20,001-30,000",5,Walking,9,More than 50%,More than twice,"Yes, frequently",More than 50%,106265,13204,I own my home,"Yes, more than once",3,Yes,15407,150000,Healthcare,Probably yes,Reduced spending; Borrowed money,Government policies,2023
2026/06/05 08:25:10 AM,Student,Other,56 - above,Maroua,"200,001-500,000",5,Rarely,20-40%,"Yes, only quality",115954,"15001-30,000",Fish / Meat,"10,000-20,000",5,Bike,1,Less than 10%,Twice,Rarely,More than 50%,119178,23367,Yes,"Yes, once",3,No,8571,300000,Education,Definitely yes,Reduced spending; Relocated to a cheaper area; Taking a second job,Other,2019
2026/06/05 08:28:45 AM,Self-employed,Undergraduate,56 - above,Kribi,"Above 500,000",2,Sometimes,Less than 20%,"Yes, both quantity and quality",317964,"More than 30,000",Bread,"Above 30,000",3,Public bus,10,26%-50%,Never,"Yes, frequently",20-35%,251290,8957,I own my home,"Yes, once",5,Yes,34955,300000,Food,Definitely no,Started a small business; Borrowed money; Taking a second job,Inflation (rising prices),2023
2026/06/05 08:37:56 AM,Student,Other,26-35,Douala,"200,001-500,000",2,Sometimes,20-40%,"Yes, both quantity and quality",159016,"More than 30,000",Rice,"Above 30,000",3,Walking,5,10-25%,Twice,"Yes, frequently",36-50%,102123,5164,No,"Yes, more than once",5,Yes,11474,300000,Rent,Definitely no,Relocated to a cheaper area; Taking a second job,Fuel prices,2021
2026/06/05 08:45:09 AM,Unemployed,Undergraduate,18-25,Bamenda,"Above 500,000",5,Always,20-40%,"Yes, only quantity",293679,"Less than 5,000",Plantains / Cassava,"10,000-20,000",5,Walking,14,10-25%,Never,"Yes, occasionally",More than 50%,131938,9928,Yes,"Yes, more than once",3,No,13294,150000,Food,Probably yes,Reduced spending; Started a small business; Borrowed money,Government policies,2018
2026/06/05 08:59:44 AM,Employed,Postgraduate,18-25,Bamenda,"100,001-200,000",7,Never,more than 60%,"Yes, only quality",81786,"More than 30,000",Cooking oil,"10,000-20,000",5,Public bus,0,10-25%,Once,"Yes, occasionally",Less than 20%,51280,11348,Yes,No,4,No,3378,150000,Transportation,Definitely no,Reduced spending,Fuel prices,2020
2026/06/05 09:02:07 AM,Unemployed,Postgraduate,26-35,Bamenda,"200,001-500,000",6,Never,20-40%,"Yes, only quality",123930,"15001-30,000",Bread,"10,000-20,000",4,Private car/bike/bicycle,5,26%-50%,More than twice,"Yes, frequently",More than 50%,0,10429,No,"Yes, once",4,Yes,25144,300000,Education,Probably no,Borrowed money; Started a small business,Inflation (rising prices),2025
2026/06/05 09:09:27 AM,Self-employed,Vocational,18-25,Kribi,"200,001-500,000",6,Sometimes,41-60%,"Yes, only quantity",147704,"15001-30,000",Plantains / Cassava,"20,001-30,000",4,Public bus,10,26%-50%,Never,Rarely,36-50%,108606,17403,I own my home,"Yes, once",4,No,33346,35000,Healthcare,No,Reduced spending,Government policies,2025
2026/06/05 09:14:47 AM,Unemployed,Vocational,56 - above,Maroua,"Below 50,000",3,Sometimes,more than 60%,"Yes, both quantity and quality",19045,"Less than 5,000",Plantains / Cassava,"Below 10,000",4,Public bus,10,26%-50%,Never,Rarely,More than 50%,11914,5124,I own my home,"Yes, once",5,No,13902,0,Education,Probably yes,Taking a second job,Other,2024
2026/06/05 09:26:27 AM,Employed,Postgraduate,36-45,Bafoussam,"Above 500,000",4,Never,more than 60%,No,312969,"15001-30,000",Cooking oil,"10,000-20,000",5,Bike,1,26%-50%,Twice,"Yes, occasionally",36-50%,166304,12427,No,"Yes, once",4,No,31092,0,Utilities,Definitely yes,Relocated to a cheaper area; Reduced spending,Inflation (rising prices),2020
2026/06/05 09:29:02 AM,Self-employed,Other,46-55,Garoua,"Above 500,000",4,Sometimes,20-40%,"Yes, only quantity",202731,"5,000-15,000",Plantains / Cassava,"Below 10,000",5,Public bus,8,10-25%,Once,Rarely,20-35%,0,16306,No,"Yes, once",5,No,6897,150000,Rent,Definitely yes,Borrowed money; Taking a second job; Started a small business,Inflation (rising prices),2019
2026/06/05 09:31:47 AM,Student,Other,18-25,Kribi,"Below 50,000",5,Rarely,Less than 20%,"Yes, both quantity and quality",17629,"More than 30,000",Bread,"10,000-20,000",3,Bike,6,26%-50%,More than twice,Never,Less than 20%,9745,19986,Yes,"Yes, more than once",3,No,26716,150000,Utilities,Probably no,Taking a second job; Relocated to a cheaper area,Inflation (rising prices),2023
2026/06/05 09:43:06 AM,Unemployed,Undergraduate,46-55,Maroua,"50,000-100,000",5,Never,41-60%,"Yes, only quality",26331,"More than 30,000",Cooking oil,"20,001-30,000",3,Public bus,13,Less than 10%,Once,"Yes, frequently",36-50%,22923,20306,I own my home,No,4,Yes,15577,35000,Utilities,No,Borrowed money; Reduced spending,Inflation (rising prices),2021
2026/06/05 09:55:49 AM,Unemployed,Other,18-25,Kribi,"Above 500,000",3,Never,41-60%,"Yes, only quantity",319360,"5,000-15,000",Rice,"20,001-30,000",3,Private car/bike/bicycle,3,More than 50%,Once,Rarely,36-50%,138337,3535,No,"Yes, more than once",5,Yes,18527,150000,Rent,Probably no,Started a small business; Taking a second job; Borrowed money,Government policies,2020
