Respondent_ID,Q1_Employment_Status,Q2_Highest_Education,Q3_Age_Group,Q4_City_Residence,Q5_Monthly_Household_Income_XAF,Q6_Household_Size_Supported,Q7_Bulk_Food_Frequency,Q8_Percentage_Income_To_Food,Q9_Reduced_Food_Quality_Quantity,Q10_Monthly_Food_Spend_XAF_Numeric,Q11_Estimated_5Yr_Food_Bill_Increase,Q12_Most_Dramatic_Increased_Food_Item,Q13_Monthly_Transport_Spend,Q14_Fuel_Prices_Impact_Scale_1_5,Q15_Primary_Transportation_Mode,Q16_Paid_Transport_Trips_Per_Week,Q17_Estimated_5Yr_Transport_Fare_Increase_Percent,Q18_Times_Moved_Due_To_Rent,Q19_Power_Cuts_Extra_Spend,Q20_Percentage_Income_To_Rent,Q21_Monthly_Rent_XAF_Numeric,Q22_Monthly_Utilities_Combined_XAF_Numeric,Q23_Rent_Increased_Last_2_Years,Q24_Skipped_Medical_Treatment_Cost,Q25_Schooling_Cost_Increased_Scale_1_5,Q26_Has_Health_Insurance,Q27_Average_Monthly_Healthcare_Spend_XAF_Numeric,Q28_School_Fees_Per_Child_XAF_Numeric,Q29_Highest_Burden_Expenditure_Category,Q30_Expect_Cost_Of_Living_Increase_5Yrs,Q31_Taken_Measures_To_Cope,Q32_Primary_Contributor_To_Cost_Of_Living,Q33_Year_Noticeable_Impact
RESP_1378,Employed,Vocational,26-35,Douala,"100,001-200,000",6,Never,Less than 20%,No,77949,"Less than 5,000",Cooking oil,"Above 30,000",4,Bike,11,10-25%,Twice,Rarely,Less than 20%,42953,9447,No,"Yes, more than once",5,No,25797,300000,Food,Probably no,Relocated to a cheaper area; Started a small business; Taking a second job,Fuel prices,2020
RESP_1379,Self-employed,Other,26-35,Bafoussam,"200,001-500,000",8,Rarely,more than 60%,"Yes, only quantity",115498,"Less than 5,000",Fish / Meat,"10,000-20,000",3,Bike,10,More than 50%,Twice,"Yes, occasionally",20-35%,115196,10134,Yes,"Yes, once",5,No,29054,150000,Food,Definitely yes,Relocated to a cheaper area,Other,2018
RESP_1380,Employed,Other,18-25,Yaoundé,"Below 50,000",5,Always,Less than 20%,"Yes, only quality",20543,"15001-30,000",Fish / Meat,"Below 10,000",3,Public bus,14,10-25%,Once,Rarely,More than 50%,10042,17211,No,"Yes, once",4,No,32208,35000,Utilities,Definitely no,Borrowed money,Fuel prices,2026
RESP_1381,Employed,Other,18-25,Bafoussam,"Above 500,000",3,Rarely,Less than 20%,No,286715,"5,000-15,000",Plantains / Cassava,"20,001-30,000",4,Private car/bike/bicycle,7,10-25%,Once,Never,Less than 20%,157672,24075,No,No,4,No,10658,300000,Food,Uncertain,Started a small business; Taking a second job,Fuel prices,2018
RESP_1382,Unemployment,Other,26-35,Bamenda,"100,001-200,000",4,Never,Less than 20%,"Yes, both quantity and quality",45127,"More than 30,000",Onions & Tomatoes,"20,001-30,000",3,Public bus,13,26%-50%,Once,"Yes, occasionally",36-50%,45592,8070,Yes,"Yes, once",3,No,25519,75000,Transportation,Uncertain,Started a small business,Fuel prices,2025
RESP_1383,Unemployment,Undergraduate,26-35,Yaoundé,"100,001-200,000",7,Rarely,20-40%,"Yes, only quality",45367,"15001-30,000",Bread,"Above 30,000",3,Private car/bike/bicycle,4,10-25%,Once,Rarely,20-35%,56626,7145,Yes,No,3,No,12288,75000,Utilities,No,Started a small business,Other,2022
RESP_1384,Employed,Postgraduate,46-55,Kribi,"200,001-500,000",2,Never,41-60%,"Yes, only quantity",169328,"15001-30,000",Onions & Tomatoes,"Above 30,000",4,Bike,4,26%-50%,Twice,"Yes, frequently",More than 50%,133567,14586,No,"Yes, once",3,Yes,5272,0,Utilities,Probably yes,Taking a second job; Relocated to a cheaper area; Borrowed money,Fuel prices,2018
RESP_1385,Unemployment,Postgraduate,36-45,Douala,"Above 500,000",4,Rarely,41-60%,"Yes, only quality",236459,"5,000-15,000",Bread,"10,000-20,000",3,Private car/bike/bicycle,1,Less than 10%,Never,Never,20-35%,0,5790,I own my home,"Yes, once",4,Yes,5709,300000,Food,No,Relocated to a cheaper area; Borrowed money,Government policies,2026
RESP_1386,Unemployment,Postgraduate,46-55,Douala,"100,001-200,000",1,Always,41-60%,No,74192,"15001-30,000",Rice,"10,000-20,000",3,Public bus,3,Less than 10%,Once,"Yes, frequently",20-35%,34015,14839,Yes,"Yes, once",3,No,19791,300000,Utilities,No,Borrowed money; Taking a second job,Fuel prices,2020
RESP_1387,Self-employed,Other,18-25,Bamenda,"200,001-500,000",6,Always,20-40%,"Yes, only quantity",166125,"15001-30,000",Cooking oil,"20,001-30,000",3,Private car/bike/bicycle,6,More than 50%,Never,Never,More than 50%,101995,21288,No,"Yes, more than once",4,No,2344,0,Education,Probably yes,Borrowed money,Fuel prices,2022
RESP_1388,Unemployment,Vocational,26-35,Buea,"50,000-100,000",5,Sometimes,more than 60%,No,37738,"Less than 5,000",Plantains / Cassava,"Above 30,000",4,Public bus,2,Less than 10%,Once,Rarely,More than 50%,28225,22279,I own my home,No,5,Yes,13446,150000,Rent,Probably no,Reduced spending,Government policies,2024
RESP_1389,Unemployment,Undergraduate,46-55,Garoua,"Above 500,000",8,Sometimes,Less than 20%,No,354731,"Less than 5,000",Onions & Tomatoes,"Below 10,000",4,Private car/bike/bicycle,10,26%-50%,Once,"Yes, frequently",20-35%,216707,7375,Yes,No,3,Yes,5826,150000,Food,Uncertain,Relocated to a cheaper area; Borrowed money; Started a small business,Other,2021
RESP_1390,Unemployment,Postgraduate,46-55,Douala,"100,001-200,000",2,Rarely,Less than 20%,"Yes, only quantity",75262,"More than 30,000",Onions & Tomatoes,"10,000-20,000",5,Private car/bike/bicycle,12,26%-50%,More than twice,Never,Less than 20%,48065,14464,I own my home,No,5,Yes,3468,35000,Education,No,Relocated to a cheaper area; Borrowed money; Taking a second job,Inflation (rising prices),Before 2018
RESP_1391,Self-employed,Undergraduate,46-55,Bafoussam,"50,000-100,000",7,Never,20-40%,"Yes, only quality",35803,"More than 30,000",Fish / Meat,"Below 10,000",5,Walking,11,10-25%,Never,Never,More than 50%,0,3006,No,"Yes, more than once",4,No,30543,75000,Healthcare,Definitely yes,Started a small business; Taking a second job; Relocated to a cheaper area,Other,2019
RESP_1392,Employed,Undergraduate,46-55,Bamenda,"200,001-500,000",3,Rarely,more than 60%,No,138059,"15001-30,000",Rice,"20,001-30,000",5,Public bus,7,10-25%,Twice,"Yes, frequently",20-35%,83958,20350,I own my home,No,4,No,9181,35000,Food,Uncertain,Reduced spending; Started a small business; Relocated to a cheaper area,Government policies,2019
RESP_1393,Self-employed,Vocational,46-55,Kribi,"50,000-100,000",2,Sometimes,Less than 20%,"Yes, only quantity",34977,"15001-30,000",Cooking oil,"10,000-20,000",5,Public bus,10,Less than 10%,Never,"Yes, occasionally",More than 50%,21098,24222,Yes,"Yes, once",3,Yes,16003,150000,Education,Probably no,Started a small business; Borrowed money,Inflation (rising prices),Before 2018
RESP_1394,Self-employed,Postgraduate,46-55,Douala,"50,000-100,000",7,Always,more than 60%,"Yes, both quantity and quality",29546,"15001-30,000",Rice,"10,000-20,000",3,Walking,14,Less than 10%,More than twice,"Yes, occasionally",More than 50%,26684,15287,Yes,"Yes, more than once",3,Yes,6614,300000,Utilities,Definitely no,Borrowed money,Fuel prices,Before 2018
RESP_1395,Student,Postgraduate,46-55,Kribi,"Above 500,000",3,Never,Less than 20%,"Yes, only quantity",285785,"15001-30,000",Rice,"10,000-20,000",5,Private car/bike/bicycle,12,Less than 10%,Once,"Yes, frequently",More than 50%,137993,12041,I own my home,No,4,No,23112,150000,Utilities,Definitely no,Taking a second job,Fuel prices,2025
RESP_1396,Student,Postgraduate,36-45,Bafoussam,"200,001-500,000",3,Never,20-40%,No,136743,"Less than 5,000",Cooking oil,"20,001-30,000",4,Bike,10,10-25%,Once,"Yes, occasionally",Less than 20%,102829,17707,I own my home,"Yes, once",4,Yes,24866,75000,Food,Definitely no,Taking a second job,Fuel prices,2020
RESP_1397,Student,Other,46-55,Bamenda,"Below 50,000",6,Sometimes,more than 60%,"Yes, only quality",14924,"15001-30,000",Plantains / Cassava,"10,000-20,000",5,Private car/bike/bicycle,3,26%-50%,Twice,Rarely,36-50%,12354,9242,I own my home,No,4,No,27925,0,Education,Definitely no,Taking a second job; Reduced spending,Fuel prices,2021
RESP_1398,Employed,Undergraduate,36-45,Yaoundé,"Above 500,000",5,Sometimes,41-60%,No,290685,"5,000-15,000",Rice,"10,000-20,000",5,Walking,6,More than 50%,Twice,Never,More than 50%,186558,13590,Yes,No,3,Yes,13336,35000,Rent,Probably yes,Borrowed money; Started a small business,Government policies,Before 2018
RESP_1399,Employed,Postgraduate,26-35,Bafoussam,"200,001-500,000",2,Always,20-40%,No,165491,"15001-30,000",Plantains / Cassava,"Above 30,000",3,Walking,12,Less than 10%,Never,"Yes, occasionally",20-35%,124018,22862,I own my home,No,5,No,3607,35000,Food,Probably no,Relocated to a cheaper area; Taking a second job,Other,2020
RESP_1400,Self-employed,Vocational,26-35,Maroua,"100,001-200,000",2,Sometimes,Less than 20%,"Yes, only quality",79341,"15001-30,000",Rice,"Above 30,000",3,Walking,11,Less than 10%,Once,Never,Less than 20%,52753,16056,I own my home,"Yes, once",5,No,33266,150000,Healthcare,Definitely no,Borrowed money; Taking a second job; Relocated to a cheaper area,Government policies,2024
RESP_1401,Self-employed,Undergraduate,18-25,Garoua,"Below 50,000",3,Sometimes,20-40%,"Yes, only quality",13027,"5,000-15,000",Fish / Meat,"10,000-20,000",5,Public bus,14,10-25%,Never,Rarely,Less than 20%,12971,14066,I own my home,No,4,No,24918,150000,Rent,Uncertain,Borrowed money; Relocated to a cheaper area; Reduced spending,Government policies,2021
RESP_1402,Unemployment,Undergraduate,36-45,Buea,"200,001-500,000",8,Always,41-60%,No,121740,"15001-30,000",Fish / Meat,"20,001-30,000",4,Private car/bike/bicycle,10,10-25%,Twice,"Yes, frequently",Less than 20%,76626,24297,No,"Yes, once",5,No,27363,0,Utilities,Probably no,Reduced spending; Started a small business,Fuel prices,2024
RESP_1403,Employed,Vocational,36-45,Bafoussam,"200,001-500,000",3,Never,Less than 20%,No,187441,"5,000-15,000",Onions & Tomatoes,"Above 30,000",3,Bike,3,10-25%,Never,"Yes, frequently",More than 50%,103241,8633,No,No,3,Yes,14598,75000,Food,Uncertain,Borrowed money,Inflation (rising prices),2025
RESP_1404,Employed,Other,56 - above,Bamenda,"Above 500,000",8,Always,20-40%,"Yes, only quantity",345776,"15001-30,000",Plantains / Cassava,"Above 30,000",4,Private car/bike/bicycle,8,Less than 10%,More than twice,"Yes, occasionally",More than 50%,136576,14305,Yes,"Yes, more than once",5,No,15247,75000,Food,Probably yes,Reduced spending,Inflation (rising prices),2024
RESP_1405,Unemployment,Postgraduate,26-35,Maroua,"100,001-200,000",8,Never,more than 60%,"Yes, both quantity and quality",75672,"15001-30,000",Rice,"10,000-20,000",5,Bike,13,Less than 10%,More than twice,Never,36-50%,51908,13870,Yes,"Yes, more than once",4,Yes,11620,0,Transportation,No,Started a small business; Taking a second job; Borrowed money,Fuel prices,2019
RESP_1406,Employed,Other,46-55,Garoua,"50,000-100,000",2,Rarely,41-60%,"Yes, only quantity",37840,"15001-30,000",Bread,"20,001-30,000",4,Private car/bike/bicycle,6,10-25%,More than twice,"Yes, frequently",36-50%,21086,22558,Yes,"Yes, once",5,No,18029,150000,Rent,No,Borrowed money; Taking a second job,Inflation (rising prices),2019
RESP_1407,Student,Postgraduate,36-45,Buea,"200,001-500,000",2,Never,more than 60%,No,146718,"5,000-15,000",Onions & Tomatoes,"Above 30,000",4,Private car/bike/bicycle,9,26%-50%,More than twice,Never,20-35%,77868,4967,I own my home,"Yes, more than once",5,Yes,7971,75000,Transportation,Uncertain,Started a small business; Borrowed money; Reduced spending,Fuel prices,2019
RESP_1408,Student,Other,46-55,Yaoundé,"100,001-200,000",1,Sometimes,Less than 20%,No,53330,"More than 30,000",Plantains / Cassava,"10,000-20,000",5,Walking,14,More than 50%,Twice,"Yes, frequently",20-35%,55281,9367,Yes,"Yes, once",4,No,25382,150000,Transportation,Definitely yes,Started a small business,Currency depreciation,Before 2018
RESP_1409,Unemployment,Postgraduate,36-45,Buea,"100,001-200,000",6,Rarely,20-40%,"Yes, both quantity and quality",47510,"5,000-15,000",Rice,"Below 10,000",3,Walking,0,Less than 10%,Once,Never,36-50%,47010,12832,I own my home,"Yes, once",3,Yes,33641,300000,Food,No,Taking a second job; Relocated to a cheaper area; Borrowed money,Government policies,2018
RESP_1410,Unemployment,Undergraduate,56 - above,Bafoussam,"Above 500,000",2,Sometimes,Less than 20%,No,309607,"15001-30,000",Onions & Tomatoes,"Below 10,000",3,Walking,5,More than 50%,Never,"Yes, frequently",More than 50%,0,18755,Yes,"Yes, more than once",4,Yes,3897,0,Transportation,Probably no,Relocated to a cheaper area; Started a small business; Taking a second job,Currency depreciation,2025
RESP_1411,Unemployment,Postgraduate,46-55,Kribi,"50,000-100,000",3,Rarely,Less than 20%,"Yes, only quality",25159,"Less than 5,000",Rice,"Below 10,000",3,Public bus,12,26%-50%,Once,"Yes, occasionally",Less than 20%,23090,11274,No,"Yes, more than once",4,Yes,9832,75000,Education,Definitely no,Taking a second job; Started a small business,Other,Before 2018
RESP_1412,Self-employed,Other,36-45,Buea,"100,001-200,000",4,Sometimes,more than 60%,"Yes, only quality",67722,"15001-30,000",Rice,"Above 30,000",5,Public bus,13,More than 50%,Never,Never,20-35%,45290,5993,No,No,4,Yes,3615,35000,Utilities,Probably yes,Relocated to a cheaper area; Started a small business,Currency depreciation,2023
RESP_1413,Employed,Postgraduate,26-35,Yaoundé,"Above 500,000",3,Sometimes,20-40%,"Yes, only quality",255739,"15001-30,000",Fish / Meat,"20,001-30,000",5,Walking,14,More than 50%,Twice,"Yes, occasionally",20-35%,213610,7024,No,"Yes, once",3,Yes,29665,0,Rent,Uncertain,Borrowed money; Taking a second job; Relocated to a cheaper area,Government policies,2026
RESP_1414,Employed,Other,46-55,Garoua,"100,001-200,000",4,Rarely,20-40%,"Yes, only quantity",71650,"More than 30,000",Cooking oil,"Above 30,000",3,Private car/bike/bicycle,2,26%-50%,Once,"Yes, occasionally",20-35%,46215,14400,Yes,"Yes, once",4,No,13644,150000,Rent,No,Borrowed money; Taking a second job; Relocated to a cheaper area,Other,2019
RESP_1415,Employed,Other,46-55,Garoua,"50,000-100,000",4,Always,20-40%,"Yes, only quality",35457,"5,000-15,000",Bread,"Above 30,000",3,Walking,9,26%-50%,Once,"Yes, occasionally",36-50%,0,24669,I own my home,No,3,No,20799,300000,Utilities,Definitely no,Relocated to a cheaper area,Fuel prices,2023
RESP_1416,Employed,Vocational,46-55,Buea,"100,001-200,000",4,Rarely,Less than 20%,No,71468,"5,000-15,000",Plantains / Cassava,"Above 30,000",5,Private car/bike/bicycle,8,Less than 10%,More than twice,"Yes, occasionally",Less than 20%,42238,17277,No,"Yes, once",3,No,13280,35000,Transportation,Definitely no,Borrowed money; Reduced spending; Relocated to a cheaper area,Other,2023
RESP_1417,Student,Other,36-45,Buea,"Above 500,000",3,Sometimes,20-40%,No,227416,"More than 30,000",Cooking oil,"10,000-20,000",3,Private car/bike/bicycle,14,More than 50%,Never,"Yes, frequently",Less than 20%,233033,4889,No,No,3,No,25454,0,Utilities,Uncertain,Relocated to a cheaper area; Started a small business,Fuel prices,2020
RESP_1418,Employed,Undergraduate,26-35,Douala,"200,001-500,000",8,Always,more than 60%,"Yes, only quantity",170239,"5,000-15,000",Bread,"Above 30,000",5,Private car/bike/bicycle,3,10-25%,Twice,Never,Less than 20%,121326,18495,I own my home,"Yes, more than once",3,No,16709,35000,Utilities,Probably no,Taking a second job,Other,2023
RESP_1419,Employed,Vocational,36-45,Bamenda,"200,001-500,000",3,Never,Less than 20%,"Yes, both quantity and quality",137592,"More than 30,000",Rice,"Below 10,000",3,Bike,4,More than 50%,Twice,"Yes, occasionally",Less than 20%,86109,7913,I own my home,"Yes, once",4,No,34252,0,Transportation,Definitely no,Borrowed money; Taking a second job,Currency depreciation,2022
RESP_1420,Student,Vocational,46-55,Maroua,"100,001-200,000",1,Sometimes,Less than 20%,"Yes, only quality",60133,"5,000-15,000",Cooking oil,"Below 10,000",4,Private car/bike/bicycle,7,10-25%,Never,Rarely,More than 50%,39483,14834,I own my home,"Yes, once",3,No,2113,0,Utilities,Uncertain,Taking a second job; Borrowed money; Relocated to a cheaper area,Other,Before 2018
RESP_1421,Unemployment,Vocational,56 - above,Bafoussam,"Above 500,000",4,Rarely,20-40%,"Yes, both quantity and quality",232190,"More than 30,000",Rice,"20,001-30,000",5,Walking,12,26%-50%,More than twice,"Yes, occasionally",Less than 20%,131201,20684,Yes,No,3,Yes,28604,75000,Transportation,Definitely yes,Started a small business,Fuel prices,2018
RESP_1422,Self-employed,Undergraduate,26-35,Bafoussam,"Above 500,000",1,Never,more than 60%,"Yes, both quantity and quality",355702,"15001-30,000",Cooking oil,"Above 30,000",5,Walking,7,10-25%,Twice,"Yes, occasionally",20-35%,173459,7079,Yes,"Yes, once",3,No,13641,300000,Transportation,Definitely yes,Relocated to a cheaper area; Taking a second job; Reduced spending,Inflation (rising prices),2023
RESP_1423,Unemployment,Vocational,46-55,Bafoussam,"50,000-100,000",5,Always,Less than 20%,"Yes, only quality",30180,"15001-30,000",Rice,"10,000-20,000",4,Bike,5,More than 50%,More than twice,Never,20-35%,18586,22299,No,No,5,Yes,11859,300000,Education,Definitely yes,Relocated to a cheaper area; Started a small business,Other,2022
RESP_1424,Employed,Vocational,26-35,Douala,"Above 500,000",1,Always,20-40%,"Yes, both quantity and quality",322047,"5,000-15,000",Plantains / Cassava,"Above 30,000",5,Private car/bike/bicycle,8,26%-50%,Once,"Yes, frequently",Less than 20%,143856,14960,No,"Yes, more than once",3,Yes,8096,0,Transportation,No,Taking a second job,Fuel prices,2021
RESP_1425,Unemployment,Postgraduate,26-35,Maroua,"200,001-500,000",1,Always,41-60%,"Yes, only quantity",107904,"More than 30,000",Rice,"10,000-20,000",5,Walking,8,10-25%,Twice,"Yes, frequently",More than 50%,103566,21494,I own my home,"Yes, more than once",5,No,25469,75000,Transportation,Definitely yes,Taking a second job,Government policies,2025
RESP_1426,Self-employed,Undergraduate,46-55,Bafoussam,"50,000-100,000",7,Always,41-60%,"Yes, only quality",32801,"Less than 5,000",Bread,"Above 30,000",5,Public bus,2,Less than 10%,Twice,"Yes, frequently",20-35%,17176,22638,No,"Yes, once",5,Yes,14488,75000,Food,Uncertain,Reduced spending,Inflation (rising prices),2018
RESP_1427,Unemployment,Postgraduate,18-25,Douala,"50,000-100,000",6,Sometimes,more than 60%,"Yes, only quality",35544,"15001-30,000",Fish / Meat,"Below 10,000",3,Public bus,9,Less than 10%,Once,Rarely,More than 50%,22530,21721,No,No,5,Yes,19899,0,Healthcare,Definitely yes,Relocated to a cheaper area,Government policies,2026
RESP_1428,Employed,Vocational,46-55,Maroua,"Below 50,000",1,Sometimes,20-40%,No,20124,"5,000-15,000",Rice,"Above 30,000",3,Bike,2,Less than 10%,Never,Never,More than 50%,0,10330,I own my home,"Yes, more than once",4,Yes,26046,0,Education,No,Started a small business; Borrowed money,Fuel prices,2020
RESP_1429,Student,Other,36-45,Kribi,"100,001-200,000",4,Rarely,20-40%,No,82396,"Less than 5,000",Cooking oil,"10,000-20,000",4,Public bus,11,26%-50%,Never,"Yes, occasionally",More than 50%,47117,14337,No,No,5,Yes,13018,150000,Rent,Definitely no,Borrowed money; Taking a second job,Other,Before 2018
RESP_1430,Self-employed,Postgraduate,46-55,Maroua,"Above 500,000",4,Never,20-40%,"Yes, both quantity and quality",216638,"5,000-15,000",Fish / Meat,"10,000-20,000",5,Public bus,6,10-25%,Never,"Yes, frequently",More than 50%,153705,18990,No,"Yes, once",3,No,31855,0,Rent,Definitely no,Relocated to a cheaper area; Borrowed money,Government policies,2021
RESP_1431,Employed,Other,18-25,Yaoundé,"200,001-500,000",2,Sometimes,more than 60%,"Yes, only quantity",108897,"Less than 5,000",Onions & Tomatoes,"10,000-20,000",4,Private car/bike/bicycle,12,26%-50%,Twice,"Yes, occasionally",More than 50%,134417,8280,Yes,"Yes, once",5,No,5778,75000,Transportation,Probably no,Borrowed money; Taking a second job,Government policies,2022
RESP_1432,Employed,Postgraduate,46-55,Garoua,"Above 500,000",2,Rarely,Less than 20%,"Yes, only quality",270080,"More than 30,000",Fish / Meat,"Above 30,000",4,Private car/bike/bicycle,3,10-25%,Twice,Rarely,More than 50%,208318,22572,I own my home,No,3,Yes,10334,300000,Utilities,Definitely yes,Relocated to a cheaper area; Started a small business; Taking a second job,Currency depreciation,2022
RESP_1433,Student,Undergraduate,46-55,Garoua,"200,001-500,000",3,Always,41-60%,"Yes, only quantity",145159,"5,000-15,000",Bread,"20,001-30,000",4,Private car/bike/bicycle,14,Less than 10%,Twice,Rarely,36-50%,80989,13469,Yes,"Yes, once",4,No,9652,0,Healthcare,Probably no,Started a small business,Currency depreciation,2022
